product_id,product_name,brand,main_category,countries,ingredient_count,ingredients,nutriscore_grade,ecoscore_grade,energy_kcal_100g,fat_100g,carbohydrates_100g,proteins_100g,source
8445291174955,Nouilles instantanées sauce poulet sésame,Maggi,instant noodles,france,23,nouilles rissolées 73 | farine de blé | huile de tournesol | gluten de blé | correcteur d'acidité | sauce d'assaisonnement 26 | fécules | sauce soja | extrait de levure | arômes (moutarde | oeufs | carotte 0 | poireau 0 | ail | sirop de sucre caramélisé | oignon | ciboulette | piment | coriandre | gingembre | carvi. peut contenir : céleri | lait | sésame,c,b,,,,,Open Food Facts
8445291175839,Nouilles instantanées sauce Teriyaki,Maggi,instant noodle soups,france,25,nouilles rissolées 70 | farine de blé | huile de tournesol | gluten de blé | correcteur d'acidité | assaisonnement aux légumes et pousses de bamboo 15 | fécule de pomme de terre | oignon frit (oignon | huile de tournesol) 2 | ail 1 | poivron rouge 1 | pousses de bambou 0 | ciboulette | gingembre | sauce déshydratée 14 | sauce soja (fèves de soja | blé | arôme | extrait végétal aminé | acidifiant : acide citrique | extrait de vinaigre d'alcool. peut contenir : céleri | oeufs | lait | moutarde | sésame,c,f,,,,,Open Food Facts
8720828404324,Korean BBQ noodles,Tummie Time,instant noodles,france,192,chilipoeder | aroma's | kleurstof | verdikkingsmiddel | conserveermiddelen | antioxidant groentenn se412 | e405) extrait de levure | antioxydant | exhausteurs de goût (e621 | e631 | e627)] | assaisonnement (eau | huile de palme sucre eemigator | verdickungsmittel (e412 | e405 | hefeextrakt | farbstoff | antioxidationsmittel | geschmacksverstärker (e621 | e627) wurzmittel 20 moutarde | sauce de poisson | crème | arome barbecue | colorants (e150d | e160c | épaississant | ceufs | celeri | mollusques | graines de sesame | gingembre | tomate) sucre | épices (poudre de poivre noir | poudre de piment | wurzmittel [palmol | essig | feuchthaltemittel | gemüse (schalotte | ingwer | tomate | zucker | salz geurte auch salz hefeextrakt | gewurze (schalotte | knoblauch | schwarzer pfeffer | senf | fischsauce | salz | sahne | grillaroma | farbstoffe et stees konservierungsstoffe (e211 | e202 | antioxidationsmittel ] | gemüse (gemahlene sojabohnen | schalotten | kann spuren von krebstieren en pradores del sabor (e621 | condimento [agua | aceite de palma | humectante | hortalizas (chalote | ajo | almidón de tapioca | harina de arroz glutinoso | gasificante | colorantes (e150d | conservadores (e202 | e211 | acidulante | antioxidante condime tomate azucar sal | especias (pimienta negra en polvo | guindilla en polvo) aromas | colorante | conservadores (e211 | antioxidante e refres pro moluscos granos de sesamo | it: noodle istantanei | gusto barbecue ingredienti: noodle : [farina di grano | olio dipalma anidodonta s es ratio levito | coloranti | antiossidanti | esaltatori di sapidità (e621 | e627 | condimento [acqua | olio di palima zucchero aga ago pepenero | senape | pesce salsa | sale | panna | aroma barbecue | coloranti (e150d | addensanti | conservanti 202 mficanti verdure (scalogno | zenzero | pomodoro) zucchero | spezie (pepe nero in polvere | peperoncino in polvere | aromi | coloranti adden samanai | scalogno puo contenere tracce di crostacei | uova | sedano | molluschi | semi di sesamo | levedante | emulsionante | espessantes (e412 | extrato de levedura | corante | antioxidante | intensificadores desa antee legumes (chalota | alho | especiarias (chalota | pimenta preta | mostarda | molho de peixe sal) natas agdificante | antioxidante ] | condimento [óleo de palma | vinagre | humidificante | legumes (chalota | gengibre | tomate açúcar sal ente 6415) conservantes (e211 | legumes (grãos de soja moídos | cebolinha | pode conter vestigios de crustaceos | ovos apo anne: makaron makapszenna | olej palmowy | skrobia z tapioki | maka ryżowa kleista | sol | substancja spulchniająca | emulgator substance zaz maresmaku | 1631 | przyprawa [woda | cukier | substancja utrzymująca wilgoc | warzywa (szalotka | barwniki (e150d | substancia zagęszczająća | imbir | pomidor) cukier | sól | przyprawy (czarny pieprz w proszku | chili w proszku | aromaty barwnik ova mouka | sul kyprici latka | emulgator | zahusťovadla (e412 | kvasnicový extrakt | barvivo | antioxidant latkami zvy mielona soja | zielona cebulka | može zawierac sladowe ilości skorupiaków | jaj | selera | mięczaków | cesnek | sul | koreni (salotka | česnek | cerny pepr | horcice | rybi omačka | sul smetana 211) kyselina | antioxidant ] | koreni [palmový olej | ocet | zvlhčovadlo | zelenina (salotka | zázvor | rajce) cukr sul | koreni (c palmovy olej tapiokový skrob | lepkava ryžová múka | kypriaca latka | kvasnicovy extrakt farbivo | antioxidante 22 antioxidant | zelenina (mleté sójové boby | jarni cibulka | může obsahovat stopy korysu | vajec | celeru | mekkysu sezamovych seminek palmovy ole | cukor | zvlhcovadlo | cesnak | soľ | kvasnicovy extrakt | korenie (šalotka | cierne korenie | horcica rybacia omacka | konzervacne latky (e202 | kyselina anto zahustovadlo | konzervan emotka zaz,unknown,c,439.0,21.0,55.0,8.2,Open Food Facts
0070662010037,Top Ramen Chicken Flavor Ramen Noodle Soup,Nissin,instant noodle soups,united states,29,enriched flour (wheat flour | niacin | reduced iron | thiamine mononitrate | riboflavin | folic acid | palm oil | calcium silicate | citric acid | disodium guanylate | disodium inosinate | dried leek flake | garlic powder | hydrolyzed corn protein | hydrolyzed soy protein | maltodextrin | monosodium glutamate | natural and artificial flavor | onion powder | potassium carbonate | powdered chicken | rendered chicken fat | sodium alginate | sodium carbonate | sodium tripolyphosphate | soybean | spice and color | tbhq | wheat,unknown,f,447.06,8.24,30.59,5.88,Open Food Facts
0041789001215,Instant Lunch Chicken Flavor Ramen Noodle Soup,Maruchan,instant noodles,united states,30,enriched wheat flour (wheat flour | nacin | reduced iron | thiamine mononitrate riboflavin | folic acid | palm) preserved by tbhq | salt dehydrated vegetables (carrot | corn | green peas | garlic | onion | celery stalk | chive | monosodium glutamate | hydrolyzed corn protein | hydrolyzed wheat protein | hydrolyzed soy protein | chicken fat potassium carbonate | powdered cooked chicken spices (celery seed | yeast extract | dehydrated soy sauce (wheat | soybeans | sodium carbonate | sodium hexametaphosphate | turmeric | sodium tripolyphosphate | disodium guanylate | disodium inosinate | monosodium phosphate | soy,unknown,c,453.12,18.75,,9.38,Open Food Facts
6923744319129,Nouilles yakisoba saveur poulet cacahuètes,Noodle Master,instant noodles,france,22,nouilles (84 | 5g): farine de ble tendre | huile de palme (huile de palme | antioxydant: extraits riches en tocopherols | ail | colorant: extrait de paprika | sauce soja (eau | graines de soja | farine de ble | maltodextrine | oignon en poudre | arômes (3 | extrait de levure | colorant: caramel ordinaire | protéine de soja | poivre | gingembre en poudre | crustaces | graines de sesame et lait. légumes déshydratés (1 | 5g): chou | poivron rouge séché. peut contenir des traces de celeri | graines de sésame et lait,unknown,b,474.0,21.0,59.0,12.0,Open Food Facts
8852018511052,"Nouilles instantanées saveur poulet, pack de 5",Yum Yum,instant noodles,france | germany,18,farine de blé | huile de palme | fécule de tapioca | soupe (arôme | exhausteur de goût : e627 | e631 | extrait de levure | régulateurs d'acidité : e500 | e452 | e451 | épaississant : 466 | légumes | exhausteurs de goût : e621 | e627 | e661 | épices | acide : e296 | arôme de poulet,unknown,c,76.0,3.3,10.0,1.3,Open Food Facts
3229820801155,Ramen kimchi,Tanoshi Corée,flavoured cooked asian noodles,france,18,nouilles précuites : farine de blé 60 | amidon acétylé | gluten de blé | huile de soja | correcteurs d'acidité : acide lactique | poudre de piment 0 | ail en poudre | sauce soja en poudre (fèves de soja | farine de blé | maltodextrine de mais | extrait de levure | amidon de mais | exhausteur de goût : 5' ribonucléotide disodique | colorant : extrait de paprika | oignons verts | arôme. morceaux de kimchi déshydratés: chou chinois 1 | épices en poudre (ail | gingembre,unknown,a,160.0,0.8,32.0,5.3,Open Food Facts
8480000224538,Noodles sabor pollo,Hacendado,fideos instantaneos con sabor a pollo,spain,34,fideos instantáneos | aceite de palma | almidón modificado | gasificantes (carbonatos de sodio | carbonatos de potasio | extracto de cúrcuma | caldo (zanahorias | maltodextrina | harina de trigo | maíz | grasas de palma | potenciadores del aroma y del sabor (e621 | e635 | carne de pollo en polvo | cebollino | cebollas fritas en polvo (cebollas deshidratadas | aceite de girasol | aromas | extracto de levadura | salsa de soja fermentada ( soja | trigo | sofrito (cebolla | zanahoria | apio | almidón de maíz | puré de ajo | antioxidantes (e392 | e306 | e300 | pimienta negra | azúcar caramelizado | pimienta blanca | chile | jengibre,c,c,,,,,Open Food Facts
0031146150601,SHIN RAMYUN,Nongshim,instant noodle soups,france | new zealand | united states,31,wheat flour | starches (potato | wheat | mineral salts (e501 | e500 | e452 | e339 | emulsifier (e322 | soy sauce | green tea extract | hydrolysed vegetable protein (soy | corn) salt | maltodextrin | yeast extract | fructose | sweetener | flavour enhancers e627 | e621 | e631 | soybean | vegetables oils | corn flour | glucose | vegetables | soy | dried vegetables | wheat gluten | cocoa | corn starch | peanuts | milk and tree nuts,unknown,f,145.48,8.0,41.0,5.0,Open Food Facts
3250392057183,Saveur d'Asie - Cup Nouilles saveur poulet,itinéraire des saveurs,chinese noodles,france,21,nouilles : farine de blé tendre | huile de palme | sel. assaisonnement déshydraté pour soupe : sel | maltodextrine de maïs | légumes seches (carotte | ciboulette | farine de blé tendre | arôme poulet et arôme teriyaki | extrait de levure ignon en poudre | ail en poudre | colorant: e150a | huile de tournesol | protéines hydrolysees soja | curcuma en poudre | gingembre en poudre | poivre | graines de soja | farine de blé | ail | colorant: e160c. traces éventuelles de: lait | céleri et crustacés. information,unknown,c,93.0,4.3,11.0,2.0,Open Food Facts
6091091000196,Nouilles Légumes Apollo,Apollo,instant noodles,france | reunion,12,nouilles : farine de blé | huile végétale (huile de palme raffinée | correcteurs d'acidité e501 | e500 | épaississant e466 | sachet d'assaisonnement : sel | glutamate de monosodium | exhausteur de goût e621 | échalotes | ciboulette | chou | poivre,unknown,c,95.0,3.2,14.2,2.2,Open Food Facts
8801045521312,Kimchi ramen,Ottogi,instant noodles,france | morocco,35,noodles : wheat flour | modified starch (1404 | 1410 | palm oil | potato starch | wheat gluten | yeast extract | acidity regulators (501 | 451 | colour soup mix: salt | kimchi seasoning powder [kimchi | red pepper | garlic | flavour enhancer | soy sauce powder (soybean | wheat | glucose | dehydrated kimchi | garlic powder | spices (red pepper | onion | green onion | ginger | corn starch | dehydrated green onions | acidity regulators (296 | 330 | flavour enhancers (631 | 627 | chilli extract | black pepper | peanuts | fish | mollusc | crustaceans and sesame,unknown,b,417.0,13.3,66.6,10.0,Open Food Facts
6976016652691,Hot chicken flavor ramen,Noodle Master,korean noodles,france | ireland,22,nouilles 75 | farine de blé tendre | huile de palme (huile de palme | antioxydant : extrait riche en tocophérols | assaisonnement 21 | huile de tournesol (huile de tournesol | sauce soja (eau | graines de soja | farine de blé | maltodextrine | arôme | oignon en poudre | ail en poudre | extrait de levure | protéines de soja hydrolyzées | piment en poudre | poivre | piment rouge | colorant: extrait de paprika | légumes déshydratées (choux | peut contenir des traces de crustacés | lait et celeri,unknown,b,479.0,23.0,56.0,11.0,Open Food Facts
3229820783024,Mian Tiao saveur crevettes - 85 g - Thien Shan,Tien Shan,soupes de nouilles,france,21,nouilles : farine de blé | huile de riz | amidon de tapioca | émulsifiant : carboxyméthylcellulose de sodium | régulateur d'acidité : polyphosphates | poudre à lever : carbonate acide de sodium | assaisonnement saveur crevette : sel | poudre de sauce soja (soja | farine de blé | poudre de crevette | ail en poudre | poivre en poudre | exhausteur de goût : glutamate monosodique | sirop de glucose | amidon de maïs | oignons déshydratés | exhausteur de goût : glycine et son sel de sodium | caséinate de sodium | anti agglomérant : dioxyde de silicium | émulsifiant : mono et diglycérides d'acides gras | stabilisant: polyphosphates,unknown,b,83.0,3.7,10.0,2.0,Open Food Facts
3250392057152,Cup Nouilles saveur boeuf - 65g - Itinéraire Des Saveurs,Itinéraire des Saveurs,autres produits,france,15,nouilles : farine de ble tendre | huile de palme | huile de graines de sesame | arôme de poulet 0 | assaisonnement déshydraté pour soupe : sel | maltodextrine de tapioca | exhausteur de goût: e621 | arôme de bœuf 6 | épices | anis étoilé | colorant: e150c | oléine de palme.légumes déshydratés : carottes | protéines de soja | oignons de printemps.graines de sesame (1 | 5g). dont arachides,unknown,c,93.5,4.3,11.4,2.0,Open Food Facts
8888056603862,The Original Chicken Flavour,Koka,chinese noodles,france | ireland | portugal | united kingdom,9,massa: farinha de trigo | oleo de palma | tempero: sal | aroma artificial a frango (contemn trigo | soja | intensificador de sabor | proteína de soja hidrolisada | cebolinho | especiarias,unknown,b,81.0,3.4,10.4,1.9,Open Food Facts
3560070957293,Noodles saveur curry,Carrefour,instant noodles,france | spain,17,farine de soja | curry 11 | coriandre | curcuma | fenugreque | cumin | fenouil | piment. sel | maltodextrine | arômes | piment en poudre | oignon en poudre | ciboule | poireaux en poudre | extrait de paprika. peut contenir des traces de céleri | crustacés | lactose et moutarde,unknown,b,85.0,3.6,11.0,1.8,Open Food Facts
4056489750307,Instant noodles chicken flavour,Kania,instant noodles,france,25,91 | nouilles à la mode asiatique frites (farine de blé | huile de palme | sel de cuisine | correcteur d'acidité: carbonates de sodium | stabilisant: triphosphates | antioxydant: extrait riche en tocopherols | préparation d'épices (sel de cuisine | maltodextrine | exhausteurs de goût: glutamate monosodique | guanylate disodique | inosinate disodique | épices | huile de colza | arôme poulet | ¹ feuilles de persil | colorant: caramel ordinaire | correcteur d'acidité: acide citrique | sirop de glucose | protéines de lait | huile aromatique (huile de colza | arômes | de poissons | de mollusques | de moutarde,unknown,c,100.0,4.4,12.2,2.2,Open Food Facts
0089686170726,Mi goreng Fried Noodles,Indomie,indonesian foods,australia | france | indonesia | united states,34,nouilles {farine de blé | huile de palme raffinée | régulateurs d'acidité (e 451 | e 501 | e 500 | épaississant | colorant } | poudre d'assaisonnement {sel | exhausteur de goût (e 621 | e 631 | e 627 | ail | saveur de poulet artificiel | oignon | poivre blanc} | huile d'assaisonnement {huile de palme raffinée | échalote} | sauce de soja douce {sucre | blé | soja | épices | huile de sésame} | sauce au chili {chili | amidon de tapioca | régulateurs d'acidite (e 260 | e 330 | saveur d'ail | préservatifs (e 211 | e 223)} | échalote frits {échalote | huile de palme raffinée} | contient: blé | gluten | sesame,e,c,,,,,Open Food Facts
8801043031011,Shin Cup Gourmet Spicy Noodle Soup,Nongshim,ramen,france | germany | spain | united kingdom,14,noodles: wheat flour(64 | potato starch | palm oil | sachet: salt | flavour enhancer | tapioca starch | soy sauce powder | soybean paste powder | flavour enhancer (e627 | e631 | vegetables: dried green onion | dried mushroom | dried carrot | freeze dried red pepper,unknown,f,436.0,14.0,70.0,7.6,Open Food Facts
8851876201549,Instant Rice Noodles,MAMA,instant noodles,finland | france | united kingdom,3,rice | tapioca | starch,unknown,b,157.0,0.5,80.0,6.0,Open Food Facts
5901384506650,Nouilles de blé,Oyakata,ramen en cup,france | poland,29,instant noodles : wheat flour | palm oil | modified starch | salt raising a (sodium carbonates | potassium carbonates). seasonings (9 | soy sauce powder (23 beans | wheat | maltodextrin | flavour enhancers: e621 | e635 | chicken extra p (chicken extract | caramelised sugar | flavourings (contain wheat | gan p onion powder | chicken fat | dried chives | black pepper | hydrolyzed vegetable (maize | acidity regulator: lactic acid. garnish (4 | corn | carrot | leek. &quot | molluscs | eggs | fish | celery | mustard | milk | sesame seeds,unknown,b,84.0,3.5,11.0,1.8,Open Food Facts
0041789002120,Ramen Noodle Soup,Maruchan,instant noodles,united states,24,niacin | reduced iron | thiamine mononitrate | riboflavin | folic acid | carbonate soy sauce (water | wheat | soybeans | sodium carbonate | sodium hexametaphosphate | sodium tripolyphosphate monosodu | maltodextrin | monosodium glutamate | caramel color | dehydrated soy sauce (wheat | beef fat | hydrolyzed | dehydrated vegetables (garlic | onion | chive | lactose | disodium guanylate | disodium inosinate | silicon dioxide,unknown,b,223.53,16.28,62.79,9.3,Open Food Facts
8720812771272,Instant Udon Noodle,Youmi,instant noodles,france | netherlands,24,wenengluten | salz | backtriebmittel e500 | stabilisator e412 | sobe (mit zucker und sübungsmittel: wasser | sol | chilisobe (maltosesirup | wenemehl chilpulver salz geschmacksverstärker e621 | knoblauch zwiebel squasauce (soumbohnen | wieren | salz geschmacksverstärker e621 | margarine (palmol | emulgator e322 | antioxidationsmittel e320 fruktosesirup | tomatensauce salz | zwiebeln | pfeffer aroma pulver knoblauch | masstarne | saureregulator e330 | stabilisator e415 | chilholeoresin | farbstoff e100 e160c | zoet pittig / ingredienten: noedels: tarwebloem | cassavezetmeel,unknown,b,159.0,3.1,28.0,4.4,Open Food Facts
8480000087300,Yakisoba sabor soja,Hacendado,instant noodles,spain,33,massa instantânea de trigo 83 | farinha de trigo | óleo de palma | reguladores de acidez (carbonatos de sódio | carbonatos de potassio | estabilizador | espessante | antioxidante ] | molho yakisoba 16 | água | óleo de colza | molho de soja (água | soja | trigo) (8 | no molho yakisoba | intensificadores de sabor (glutamato monossódico | 5' ribonucleótidos dissódicos | corante | dextrose | melaço | vinagre de álcool | especiarias | proteínas de milho hidrolisadas | tomate em pó | amido modificado | regulador de acidez | aromas | alho francês desidratado. pode conter vestigios de aipo | crustáceos | peixes | leite | moluscos | mostarda e sementes de sésamo,unknown,b,204.0,8.5,26.1,4.4,Open Food Facts
0089686122015,Indomie chicken flavor noodles,Indomie,instant noodle soups,france | morocco,23,noodles [wheat flour | edible vegetable oil | potato starch | emulsifier (mono & diglycerides of fatty acids | propylene glycol | sorbitan monostearate | glycerol | acidity regulator (sodium tripolyphosphate | sodium carbonate | potassium carbonate | colouring | antioxidant ] | seasoning powder [salt | onion powder | monosodium glutamate | artificial chicken flavour powder | white pepper | palm oil powder | garlic powder | yeast extract | caramel | ginger powder] | chili powder,unknown,f,475.0,21.66,61.66,8.33,Open Food Facts
8410300352280,Yakisoba Pollo,Gallina Blanca,instant noodle soups,france | singapore | spain,22,oriental noodles : wheat flour | palm oil | modified starch | yeasts (sodium carbonate | potassium carbonate | liquid sauce : soy sauce 7 | soy | wheat | sunflower oil | flavor enhancers (e621 | e635 | flavors apple cider vinegar powder | soy sauce 0 | powder (soy | maltodextrin | garlic powder | ginger | yeast extract | dehydrated filling : vegetables 3 | carrot | cabbage | leek) and chicken 0,d,f,,,,,Open Food Facts
5901384506667,ramen porc tonkotsu,Oyakata,ramen soup,france | united states,26,nouilles instantanées : farine de ble | huile de palme | amidon modifiés poudres à lever (carbonates de sodium | e635 | extrait d'as de porc en poudre (2 | arômes (conferment soja lait | ble | crème en poudre huile dep lactose | protéines de lait | graines de sesame | extrait de levure | sauce soja en poudre (graines de soja | maltodextrine | sele poudre | poudre de viande de poulet | all en poudre | graisse de porc (0 | gingembre en poudre ciboulette séchée | poivre noir | piment | comecteur d'acidité: acide citrique. &quot | ceufs | poissons | céleri | moutarde | mollusques fn instanty,unknown,c,83.0,3.7,10.0,2.2,Open Food Facts
5997523315832,Cup Noodles Big Soba Wok Style,Cup Noodles,chinese noodles,france | germany | united kingdom,22,noodles 73 | [wheat flour | palm oil | flavour enhancer | acidity regulators (sodium carbonate | citric acid) stabiliser | antioxidant ] | seasoning sauce 20 | [sugar | dextrose | rapeseed oil | flavour enhancers (monosodium glutamate | disodium 5' ribonucleotides | vinegar | soy sauce (water | llente protein | tomato powder | chilli powder (0 | in minuti | seasoning sauce)] | cabbage | red bell pepper,unknown,b,177.39,7.8,26.7,5.3,Open Food Facts
8000050019429,Saikebon noodles Pollo,"Saikebon, Star",instant noodles,france | italy | slovenia,31,in ingredients: instant noodles : wheat flour | palm oil | modified starch illevitants sodium carbonate | potassium carbonate | powder salt seasoning | potato starch | flavor enhancers: e621 | e635 | lactose | green variable proportion (carrots | celery | porrol | levite extract | flavorings (contain gluten | eggs and milk chicken fat | parsley | dyes: e150c | el60c | e100 | white pepper | soy sauce powder (soy sauce (soybeans | wheat | maltodextrin | salt chicken meat 0 | citric acid | fish | mustard | sesame seeds | shellfish | dehydrated product | store in a cool and dry place away from light,unknown,c,90.97,4.19,11.29,1.61,Open Food Facts
8445291175006,Nouilles instantanées sauce Teriyaki,Maggi,instant noodles,france,23,nouilles rissolées 73 | farine de blé | huile de tournesol | gluten de blé | correcteur d'acidité | sauce d'assaisonnement 26 | fécule de pomme de terre | sauce soja (fèves de soja | blé | sel) 3 | ail | sirop de sucre caramélisé | extrait de levure | carotte 0 | céleri | gingembre 0 | oignon | poireau 0 | piment | carvi | arôme (oeufs | moutarde). peut contenir : lait | sésame,c,b,,,,,Open Food Facts
3229820181370,Ramen saveur Crevette - Nouilles japonaises précuites,"Tanoshi, tanoshi Japon",nouilles japonaises précuites,france,34,nouilles japonaises précuites : farine de blé | amidon modifié | gluten de blé | huile de soja | correcteurs d'acidité : acide lactique | triphosphates | assaisonnement crevette : sel | amidon de tapioca | maltodextrine de maïs | poudre de crevette | épices (poivre noir | poivre blanc | chili | ail | gingembre | exhausteur de goût : 5' ribonucléotide disodique | extrait de levure | sauce soja en poudre (sel | fèves de soja | graines de sésame | épices (ail | colorants : extrait de paprika | caramel au sulfite d'ammonium | anti agglomérant : carbonates de sodium | huile de tournesol | colorants : caramel au sulfite d'ammonium | extrait de paprika | poudre de fruits de mer (crustacés | mollusques) 0 | huile de colza | algue | antiagglomérant : carbonates de sodium | protéines de soja hydrolysées | poudre de céleri,unknown,b,161.0,1.0,32.0,5.2,Open Food Facts
3250391945313,NOUILLES INSTANTANEES SAVEUR POULET 3x65g,"Intermarché, Itinéraire Des Saveurs",autres produits,france,12,nouilles 60.5g : farine de blé tendre | huile de palme | antioxydant : e306assaisonnement 4.5g: sel | arôme poulet | exhausteurs de goût : e621 | e627 | e631 | farine de blé tendre | curcuma | antiaggmomérant : e551 | ciboulette | ail en poudre,unknown,b,161.0,6.0,22.2,3.6,Open Food Facts
3564706501874,Nouille asiatique poulet,"Marque Repère, Tables du Monde",instant noodles,france,30,nouilles : farine de blé | huile de palme | amidon modifié de pomme de terre | poudres à lever : e500 | e501. assaisonnement : sel | amidon de pomme de terre | exhausteurs de goût : glutamate monosodique | e635 | lactose | carotte | arômes (dont blé | œufs | lait | extrait de levure | graisse de poulet 1 | persil 1 | poivre noir | sauce soja en poudre (soja | blé | maltodextrine | céleri | colorant : e150c | curcumine | extrait de paprika | viande de poulet en poudre 0 | poireau 0 | mollusques | moutarde | poissons | graines de sésame et sulfites,unknown,c,449.2,20.0,56.0,9.8,Open Food Facts
5997523317096,NOUILLES JAP. Crevettes Hamayaki,Nissin,instant noodle soups,france,27,nouilles 90 | farine de blé | huile de palme | exhausteur de goût e621 | agents de traitement de farine (e500 | e451 | antioxydant e306 | correcteur d'acidité : acide citrique | crevette 1 | carotte | maïs | arômes (exhausteur de goût : e627 | e631 | blé | soja | poisson | sirop de glucose | oignon vert | épices | extrait de levure | exhausteur de goût (e621 | e635 | colorant e150c | huile de colza | huile de sésame | antiagglomérant e551 | extrait de poivre noir,unknown,f,81.9,3.7,9.9,1.9,Open Food Facts
8712429176304,"Soupe de nouilles de style japonais, saveur Poulet",Nissin,soupes de nouilles,belgium | france,24,nouilles déshydratées [farine de blé | huile de palme | exhausteur de goût e621 | agents de traitement de farine (e500 | e451 | antioxydant e306 | correcteur d'acidité: acide citrique] | seul | oignon roti | carotte | champignon shiitake | oignon vert | exhausteurs de goût (e621 | e635 | ail | épices | arômes | poudre de sauce soja (fève de soja | blé | maltodextrine | anti agglomérant e551 | arôme de poulet 0 | exhausteur de goût : e627 | e631,unknown,f,86.0,3.8,10.6,1.8,Open Food Facts
8801045999913,Jin Ramen Spicy,Otoki,instant noodles,australia | france | germany | morocco,40,noodles : wheat flour | modified starch | palm oil | potato starch | wheat gluten | salt acdity reglutors (501 | 451 | yeast extract | soup mix salt | soy sauce powder (soybean | wheat | hydrolyzed vegetable proten (soy | whe at | corn | red pepper | spices (red pepper | garlic | onion | green onion | ginger | flavour enhancers (621 | 631 | 627 | garlic powder | yeast extract powder | soybean paste powder | mal todextrin | glucose | black pepper | kelp extract powder (kelp | ovster | chilextract | dehydrated vegetable mix : chinese cabbage | textured vegetable protein (soy | carrot | mushroom | soybean | peanuts | fish | caustaceans and sesame,unknown,b,420.0,13.0,66.0,9.7,Open Food Facts
8801073140578,Samyang original buldak spicy ramen,Samyang,instant noodles,australia | germany | united states,16,noodle: wheat flour | modified starch | palm oil | wheat gluten | soup | flake: water | soy sauce | artificial chicken flavor | red pepper seasoning powder | soybean oil | onion | red pepper seed oil | red pepper powder | yeast extract seasoning powder | garlic roast sesame | dried laver,unknown,b,397.85,12.14,62.85,9.28,Open Food Facts
8850100002471,Instant Noodles Chicken Flavour,WaiWai,instant noodles,france,16,nouilles(53 | 4g):farine de blé | huile de palme | amidon de tapioca | exhausteur de goût e621 | correcteur d'acidité:e500i | humectant:e452i | arôme artificiel de poulet (blé | soja) 0 | assaisonnement(3 | 2g):ail en poudre | exhausteurs de goût:e621 et:e635 | poivre | sucre oignon. déshydraté | échalote. poudre de piment (0 | 4g,unknown,b,81.0,2.5,12.0,2.0,Open Food Facts
19010588,Chicken noodles,"Maggi, Nestlé",chicken noodles,india,34,tastemaker: mixed spices (dehydrated onion | dehydrated onion bits | dried garlic powder | red chilli flakes | black pepper powder | dried garlic bits | red chilli powder | spice extract blend (capsicum extract | coriander extract | cumin extract | turmeric powder | nutmeg powder | noodle powder | palm oil | iodised salt | gluten | thickeners (508 | 412 | acidity regulators | 500 | humectant | starch | dehydrated chicken powder | chicken fat | humectant 420 | onion | dehydrated bread | flavour enhancer | liquid chicken fat | sunflower oil | antioxidants | 320 | caramel salt mix (iodised salt | milk solids and soya,unknown,c,434.0,15.6,64.9,8.5,Open Food Facts
20567392,Wok noodles curry,Vitasia,flavoured cooked asian noodles,france | germany,14,farine de blé | gluten de blé | huile de tournesol | sel de cuisine | curry en poudre (coriandre | curcuma | cumin | piment | gingembre | fenugrec | fenouil | anis étoilé | correcteur d'acidité: acide lactique | épaississant gomme de guar,unknown,b,156.0,2.0,28.4,4.9,Open Food Facts
9555022300016,Nouilles instantanées saveur poulet,Mamee,soupes de nouilles,france | germany | switzerland,16,nouilles : farine de blé | huile de palme | stabilisants (e452i | e501i | e412). assaisonnement : sel | arôme artificiel de poulet 1 | soja | exhausteurs de goût (e627 | e631 | anti agglomérant | sucre de canne | farine de tapioca | ail en poudre | poivre en poudre | exhausteurs de goût | ciboulette séchée,unknown,b,96.0,3.9,13.2,2.1,Open Food Facts
8480000224552,Fideos instantáneos sabor picante,Hacendado,instant noodles,spain,21,fideos instantáneos | aceite de palma | almidón modificado | gasificantes (carbonatos de sodio | carbonatos de potasio | extracto de cúrcuma | caldo (maltodextrina | aromas | potenciadores de aroma y sabor (e621 | e635 | setas shiitake | pimentón rojo dulce | zanahorias | grasa de palma | ajo | guindilla | cebolletas | antioxidante | polvo de cúrcuma | extracto de pimentón | colorante,unknown,a,93.0,4.1,12.0,1.8,Open Food Facts
4056489754534,Instant Noodles Shrimp,Vitasia,instant noodles,france | germany,28,91 | pasta istantanea fritta (farina di frumento | olio di palma | sale | correttore di acidità: carbonati di sodio | stabilizzante: trifosfati | antiossidante: estratto ricco di tocoferolo | miscela aromatica [sale | maltodestrina | zucchero | esaltatori di sapidità: glutammato monosodico | guanilato disodico | inosinato disodico | spezie | coloranti: caramello semplice | estratto di paprica | prezzemolo in foglie | olio di colza | sciroppo di glucosio | aroma al gusto di gamberi (contiene frumento | soia | molluschi | correttore di acidità: acido citrico | proteine del latte] | olio aromatico (olio di colza | aromi | pesce | senape e semi di sesamo,unknown,c,99.0,4.3,12.1,2.2,Open Food Facts
