dish_id,name,name_key,category,category_label,price_vnd,price_range,source_url,image_url,description,estimated_calories,keywords,is_set_menu,source_files,cluster_id,meal_role,cluster_label
D0087,Chả mực Hạ Long,cha muc ha long,mon-khai-vi,Món khai vị,150000,moderate,https://comnieuvietnam.vn/products/cha-muc-ha-long,https://cdn.hstatic.net/products/200001057701/cha-muc-ha-long_fd5cad14558d4b0ea63ae24acf61534a_1024x1024.jpg,"Chả mực Hạ Long là món ăn đặc sản nổi tiếng của vùng biển Quảng Ninh, mang đậm hương vị biển cả và tinh túy ẩm thực miền Bắc. Chả mực được làm từ những con mực tươi ngon, săn chắc, lựa chọn kỹ lưỡng, giã nhuyễn thủ công, kết hợp với gia vị vừa đủ để giữ nguyên vị ngọt tự nhiên, mềm mại nhưng vẫn có độ dai vừa phải, tạo nên hương vị đặc trưng khó quên.Món ăn được chế biến tinh tế: mực tươi sau khi giã nhuyễn được nêm nếm gia vị truyền thống, rồi đem chiên vàng đều trên chảo hoặc áp chảo, tạo lớp vỏ ngoài giòn nhẹ, giữ nguyên vị ngọt mềm bên trong. Khi thưởng thức, từng miếng chả mực Hạ Long vừa giòn bên ngoài, mềm ngọt bên trong, hòa cùng hương thơm tự nhiên của mực và gia vị, mang đến trải nghiệm ẩm thực trọn vẹn, vừa dân dã vừa tinh tế.",590,hai_san|chien_xao,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0092,Hến xúc bánh đa,hen xuc banh a,mon-khai-vi,Món khai vị,89000,affordable,https://comnieuvietnam.vn/products/hen-xuc-banh-da,https://cdn.hstatic.net/products/200001057701/hen-xuc-banh-da_b5ca074fd0274d52a78573355a9ac4eb_1024x1024.jpg,"Hến xúc bánh đa là món ăn đặc trưng của ẩm thực miền Trung, mang đậm hương vị đồng quê Việt Nam. Hến tươi, săn chắc được lựa chọn kỹ lưỡng, sơ chế sạch sẽ, xào cùng các loại gia vị truyền thống như hành, tỏi, mắm, tiêu, tạo nên hương vị đậm đà, thơm nức. Khi kết hợp cùng bánh đa giòn rụm, món ăn trở nên hoàn hảo về cả hương vị lẫn kết cấu, khiến mỗi miếng xúc đều đầy hấp dẫn.Món ăn được chế biến công phu: hến tươi được xào nhanh trên lửa lớn, giữ nguyên vị ngọt tự nhiên, hòa quyện cùng mùi thơm của gia vị, tạo nên món ăn vừa dân dã, vừa tinh tế. Bánh đa giòn rụm được dùng để xúc hến, giúp cảm nhận trọn vẹn vị ngọt, béo, thơm nồng, đồng thời tăng trải nghiệm ăn uống thú vị. Khi thưởng thức, từng miếng hến vừa ngọt, vừa đậm đà hòa cùng bánh đa giòn tan, mang đến trải nghiệm ẩm thực trọn vẹn, khó quên.",520,hai_san|chien_xao|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0088,Lườn ngỗng sốt chanh dây,luon ngong sot chanh day,mon-khai-vi,Món khai vị,150000,moderate,https://comnieuvietnam.vn/products/luon-ngong-sot-chanh-day,https://cdn.hstatic.net/products/200001057701/luon-ngong-sot-chanh-day_8d3ebb32ea754e4890800a096412dbee_1024x1024.jpg,"Lườn ngỗng sốt chanh dây là món ăn cao cấp, hội tụ hương vị độc đáo và tinh tế, mang đến trải nghiệm ẩm thực khó quên. Lườn ngỗng tươi, săn chắc, được lựa chọn kỹ lưỡng, chế biến cẩn thận để giữ nguyên độ mềm, ngọt tự nhiên của thịt. Khi kết hợp cùng nước sốt chanh dây chua ngọt thanh mát, món ăn trở nên hài hòa, vừa béo thơm của thịt ngỗng, vừa tươi mát, thanh nhẹ của chanh dây, tạo nên sự cân bằng hoàn hảo trong từng miếng ăn.Món ăn được chế biến tinh tế: lườn ngỗng sau khi sơ chế được áp chảo hoặc nướng nhẹ, giữ độ săn chắc và mềm mọng bên trong, sau đó sốt cùng nước chanh dây tươi, hòa quyện gia vị vừa đủ để tăng độ thơm ngon, đậm đà mà vẫn giữ được hương vị tự nhiên. Khi thưởng thức, từng miếng thịt ngỗng mềm mọng thấm đều nước sốt chua ngọt nhẹ, tạo cảm giác dễ chịu nhưng đầy tinh tế, khiến món ăn trở nên đặc biệt và khó quên.",590,hai_san|thit|chien_xao|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0098,Mì xào hải sản,mi xao hai san,mon-khai-vi,Món khai vị,130000,affordable,https://comnieuvietnam.vn/products/mi-xao-hai-san-1,https://cdn.hstatic.net/products/200001057701/mi-xao-hai-san_35ae66f875414078885a249135bdde59_1024x1024.jpg,"Mì xào hải sản là món ăn hấp dẫn, kết hợp hoàn hảo giữa sợi mì dai mềm và hương vị tươi ngon của các loại hải sản như tôm, mực, cá và sò điệp. Món ăn mang đến trải nghiệm ẩm thực đa chiều, đậm đà, vừa thơm ngon vừa bắt mắt, khiến bữa ăn trở nên trọn vị và hấp dẫn hơn.Mì được xào nhanh trên lửa lớn, giữ được độ dai mềm, hòa quyện cùng nước sốt đặc trưng, thấm đều hương vị. Hải sản tươi ngon được sơ chế kỹ, giữ nguyên độ giòn, ngọt và thơm, kết hợp cùng hành, tỏi, ớt và các loại gia vị vừa ăn, tạo nên món ăn đậm đà nhưng vẫn cân bằng, không quá nặng vị. Khi thưởng thức, sợi mì thấm đều hương vị của hải sản, hòa cùng vị ngọt thanh của rau củ đi kèm, mang đến cảm giác trọn vẹn trong từng miếng ăn.",520,rau|hai_san|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0090,Miến xào thịt ghẹ,mien xao thit ghe,mon-khai-vi,Món khai vị,150000,moderate,https://comnieuvietnam.vn/products/mien-xao-thit-ghe,https://cdn.hstatic.net/products/200001057701/mien-xao-ghe_d141127ca05a4fe3875558e263a6f20e_grande.jpg,"Miến xào thịt ghẹ là món ăn tinh tế, kết hợp hoàn hảo giữa sợi miến dai mềm và thịt ghẹ tươi ngọt, tạo nên hương vị đậm đà, hấp dẫn khó quên. Thịt ghẹ tươi được lựa chọn kỹ lưỡng, giữ nguyên độ ngọt tự nhiên, kết hợp với miến mềm, thơm và các loại rau củ tươi như cà rốt, nấm, hành lá, mang đến món ăn cân bằng giữa độ ngọt, giòn, mềm và thơm.Món ăn được chế biến công phu: miến được xào nhanh trên lửa lớn để giữ độ dai mềm, thấm đều hương vị từ thịt ghẹ và nước sốt đặc trưng. Thịt ghẹ ngọt tự nhiên, hòa quyện cùng gia vị vừa đủ, giữ nguyên hương vị biển tươi ngon. Khi thưởng thức, từng sợi miến dai mềm kết hợp cùng miếng thịt ghẹ ngọt thanh và hương thơm của rau củ, tạo nên cảm giác ngon miệng, đầy sức sống và trọn vị.",590,rau|hai_san|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0089,Nem ghẹ Phú Quốc,nem ghe phu quoc,mon-khai-vi,Món khai vị,140000,affordable,https://comnieuvietnam.vn/products/nem-ghe-phu-quoc,https://cdn.hstatic.net/products/200001057701/nem-ghe-phu-quoc_9bbd168b679a40438cce8618d921c17f_1024x1024.jpg,"Nem ghẹ Phú Quốc là món ăn đặc sản nổi tiếng từ đảo ngọc, mang đậm hương vị biển cả và sự tinh tế trong ẩm thực miền Nam. Ghẹ tươi được lựa chọn kỹ lưỡng, thịt ngọt, chắc, kết hợp cùng các nguyên liệu truyền thống như thịt heo, nấm, gia vị, tạo nên hỗn hợp nem đậm đà, thơm ngon. Mỗi chiếc nem được cuốn đều tay, vừa đẹp mắt, vừa giữ nguyên hương vị tươi ngon của ghẹ, mang đến trải nghiệm ẩm thực khó quên.Món nem ghẹ Phú Quốc được chế biến đa dạng: có thể chiên giòn, nướng hoặc hấp, tùy theo sở thích, nhưng vẫn giữ nguyên vị ngọt mềm tự nhiên của ghẹ, lớp vỏ ngoài vàng giòn hoặc thơm nức, hòa quyện cùng hương vị đặc trưng của gia vị, tạo nên món ăn vừa dân dã, vừa tinh tế. Khi thưởng thức, từng miếng nem giòn tan, thịt ghẹ ngọt béo, thấm đều gia vị, mang đến cảm giác cân bằng tuyệt vời giữa vị béo, ngọt và thơm, khiến bữa ăn thêm phần trọn vẹn.",520,hai_san|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0094,Salad cải mầm cá ngừ,salad cai mam ca ngu,mon-khai-vi,Món khai vị,150000,moderate,https://comnieuvietnam.vn/products/salad-cai-mam-ca-ngu,https://cdn.hstatic.net/products/200001057701/salad-cai-mam-ca-ngu_525ae42199634145a93b9c6a49599cbf_grande.jpg,"Salad cải mầm cá ngừ là món ăn thanh đạm, tươi mát, kết hợp hài hòa giữa vị giòn nhẹ của cải mầm và hương vị đậm đà, ngọt tự nhiên của cá ngừ tươi. Món salad mang đến trải nghiệm ẩm thực vừa nhẹ nhàng, vừa giàu dinh dưỡng, rất thích hợp cho bữa trưa, bữa tối hoặc những ngày muốn thưởng thức món ăn thanh mát nhưng đầy đủ dưỡng chất.Cải mầm tươi xanh, giòn mượt, được rửa sạch và giữ nguyên hương vị tự nhiên, hòa quyện cùng thịt cá ngừ tươi, ngọt mềm và bổ dưỡng. Món salad được nêm nếm tinh tế với dầu oliu, chanh tươi, tiêu, một chút muối và các loại gia vị nhẹ nhàng khác, tạo nên hương vị cân bằng, thanh thoát, không quá nặng vị, làm nổi bật sự tươi ngon và tinh tế của nguyên liệu. Khi thưởng thức, từng miếng cải mầm giòn tan, kết hợp cùng cá ngừ mềm ngọt và sốt dressing nhẹ nhàng, mang đến cảm giác sảng khoái, dễ chịu, đồng thời cung cấp protein, vitamin và khoáng chất thiết yếu.",520,rau|hai_san|thit|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0095,Salad cải mầm: Trứng/ Bò,salad cai mam trung bo,mon-khai-vi,Món khai vị,89000,affordable,https://comnieuvietnam.vn/products/salad-cai-mam-trung-bo,https://cdn.hstatic.net/products/200001057701/salad-cai-mam-trung_bd6efa76188e44e49eb3e5f41f369451_grande.jpg,"Salad cải mầm trứng/bò là món ăn tươi mát, giàu dinh dưỡng và rất được ưa chuộng trong thực đơn hiện đại. Sự kết hợp giữa cải mầm giòn ngọt, trứng luộc mềm mịn hoặc thịt bò xào chín tới, tạo nên món salad vừa thanh đạm, vừa đầy hương vị, mang đến trải nghiệm ẩm thực cân bằng, dễ ăn nhưng vẫn đầy đủ dưỡng chất.Cải mầm tươi xanh, giòn mượt được lựa chọn kỹ lưỡng, giữ nguyên hương vị tự nhiên, hòa quyện cùng trứng luộc vàng ươm hoặc thịt bò tươi mềm, đậm đà. Salad được nêm nếm tinh tế với dầu oliu, chanh tươi, tiêu, muối và một chút gia vị nhẹ nhàng khác, tạo nên hương vị cân bằng, thanh thoát, không quá nặng, làm nổi bật sự tươi ngon và tinh tế của nguyên liệu. Khi thưởng thức, từng miếng cải mầm giòn tan kết hợp với vị béo ngậy của trứng hoặc vị ngọt mềm, đậm đà của thịt bò, mang đến cảm giác ngon miệng, dễ chịu và đầy sức sống.",520,rau|thit|chien_xao|thanh_dam,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0097,Tai heo ngâm nước mắm,tai heo ngam nuoc mam,mon-khai-vi,Món khai vị,140000,affordable,https://comnieuvietnam.vn/products/tai-heo-ngam-nuoc-mam,https://cdn.hstatic.net/products/200001057701/mon-an-com-nieu__3__1__6b3080e797924b7b858ca89329430994_1024x1024.jpg,"Tai heo ngâm nước mắm là món ăn truyền thống đặc trưng của ẩm thực Việt, nổi bật với vị giòn dai của tai heo hòa cùng hương thơm đậm đà, chua ngọt nhẹ của nước mắm pha chế tinh tế. Tai heo tươi, sạch, được sơ chế kỹ lưỡng, luộc vừa chín tới để giữ độ giòn tự nhiên, sau đó ngâm trong hỗn hợp nước mắm, đường, chanh, tỏi, ớt và các gia vị đặc trưng, tạo nên món ăn vừa ngon miệng, vừa hấp dẫn thị giác.Món ăn được chế biến công phu: tai heo sau khi sơ chế được cắt lát đều, ngâm trong nước mắm pha chế chuẩn tỷ lệ, giúp từng miếng tai heo thấm đều gia vị, giữ nguyên độ giòn dai và hương vị đặc trưng. Khi thưởng thức, từng miếng tai heo vừa giòn, vừa ngọt thanh, hòa quyện cùng vị chua nhẹ và hương thơm nồng của tỏi ớt, mang đến trải nghiệm ẩm thực đậm đà, tinh tế và đầy sức sống.",450,thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0091,Tép đồng xào khế,tep ong xao khe,mon-khai-vi,Món khai vị,89000,affordable,https://comnieuvietnam.vn/products/tep-dong-xao-khe,https://cdn.hstatic.net/products/200001057701/tep-dong-xao-khe_524ede5b1fa04b5faf2e44fe1252bd04_grande.jpg,"Tép đồng xào khế là món ăn dân dã nhưng đầy hương vị, kết hợp hài hòa giữa vị ngọt tự nhiên của tép đồng tươi, săn chắc và vị chua nhẹ, thanh mát của khế xanh. Món ăn mang đến trải nghiệm ẩm thực cân bằng giữa vị mặn, ngọt, chua và thơm, tạo nên hương vị đặc trưng của đồng quê Việt Nam.Tép đồng tươi được lựa chọn kỹ lưỡng, rửa sạch và xào nhanh với khế xanh thái lát, hành, tỏi và gia vị vừa đủ để giữ nguyên vị ngọt tự nhiên và độ giòn của tép. Khế xanh chua nhẹ làm tăng hương vị, giúp món ăn không bị ngán, đồng thời tạo cảm giác tươi mới và thanh mát. Khi thưởng thức, từng con tép giòn ngọt kết hợp cùng vị chua nhẹ của khế, hòa cùng mùi thơm của hành, tỏi phi, mang đến trải nghiệm ẩm thực dân dã nhưng đầy sức sống.",520,chien_xao,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_1.xlsx,1,savory,C2 - Cụm 2: Món mặn đưa cơm
D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,lau ca bop mang chua nau ngot,mon-lau,Món lẩu,520000,premium,https://comnieuvietnam.vn/products/lau-ca-bop-mang-chua-nau-ngot,https://cdn.hstatic.net/products/200001057701/lau-ca-bop_ed9f441ab244411795dff7a7ae73d4a9_grande.jpg,"Lẩu Cá Bóp Măng Chua / Nấu Ngót là sự hòa quyện tinh tế giữa vị ngọt thanh của cá bóp tươi và hương chua dịu của măng, mang đến một nồi lẩu đậm đà, dễ ăn và cực kỳ cuốn hút. Cá bóp nổi tiếng với phần thịt chắc, trắng và không bị bở khi nấu, từng lát cá khi thả vào nồi lẩu đang sôi sẽ chín tới, mềm ngọt tự nhiên và thấm đều gia vị, tạo cảm giác tươi ngon khó cưỡng.Nước lẩu được chế biến theo hai phong cách: măng chua hoặc nấu ngót.Với măng chua, nước lẩu có vị chua thanh, giòn giòn đặc trưng của măng kết hợp cùng cà chua, thơm, hành tím tạo nên tổng thể hương vị hài hòa, kích thích vị giác từ đầu đến cuối.Với nấu ngót, nước dùng lại trong, ngọt tự nhiên từ xương cá và rau củ, cho cảm giác nhẹ nhàng, thanh mát nhưng vẫn đủ đậm đà để làm hài lòng thực khách.Khi thưởng thức cùng rau nhúng, thì là, bún tươi hoặc mì, nồi lẩu cá bóp trở thành lựa chọn lý tưởng cho các buổi sum họp gia đình, gặp gỡ bạn bè hoặc những ngày bạn muốn một bữa ăn nóng hổi, giàu dinh dưỡng nhưng không quá nặng vị.",610,lau|rau|hai_san|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_8.xlsx,3,feast,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0008,Lẩu cá chạch quế om chuối đậu,lau ca chach que om chuoi au,mon-lau,Món lẩu,380000,premium,https://comnieuvietnam.vn/products/lau-ca-chach-que-om-chuoi-dau,https://cdn.hstatic.net/products/200001057701/lau-ca-chach-om-chuoi-dau_e68d9bace29e4f148ebe4771c87e3897_1024x1024.jpg,"Lẩu Cá Chạch Quế Om Chuối Đậu là món ăn mang đậm nét tinh hoa ẩm thực Bắc Bộ, hòa quyện hương vị dân dã nhưng vô cùng quyến rũ. Cá chạch quế được tuyển chọn kỹ, thịt chắc, thơm và có hương vị đặc trưng không lẫn với bất kỳ loại cá nào khác. Khi om cùng chuối xanh, đậu phụ và nghệ tươi, từng miếng cá trở nên béo mềm, thấm đượm gia vị, giữ lại trọn vẹn độ ngọt tự nhiên.Nước om được nấu công phu từ xương và các loại gia vị truyền thống như riềng, nghệ, mẻ, hành tím, tạo nên vị chua nhẹ thanh thanh, xen lẫn chút beo béo rất hài hòa. Chuối xanh bùi bùi, đậu phụ chiên vàng giòn cạnh, khi ngấm nước om lại càng thêm đậm đà, làm món lẩu trở nên phong phú cả về hương lẫn sắc.",680,lau|canh|hai_san|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_8.xlsx,3,feast,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0006,Lẩu cá lăng nấu măng chua,lau ca lang nau mang chua,mon-lau,Món lẩu,450000,premium,https://comnieuvietnam.vn/products/lau-ca-lang-nau-mang-chua,https://cdn.hstatic.net/products/200001057701/lau-ca-lang-mang-chua_8f1ff04ee7ed47d2b8ad6c7ef03f8ee3_grande.jpg,"Lẩu Cá Lăng Nấu Măng Chua là món lẩu đậm đà hương vị đặc trưng của ẩm thực Việt, kết hợp tuyệt vời giữa thịt cá lăng chắc – ngọt – dai nhẹ và vị chua thanh của măng tươi. Từng thớ cá vàng ươm, không tanh, thấm đều gia vị khi nhúng vào nồi lẩu đang sôi, mang lại cảm giác mềm mại mà vẫn giữ được độ săn chắc tự nhiên.Nước lẩu được ninh từ xương cùng cà chua, thơm, hành tím và các gia vị truyền thống, tạo nên vị ngọt thanh hài hòa, xen lẫn chút chua nhẹ rất dễ ăn. Măng chua giòn giòn, thấm nước lẩu đậm đà, làm tăng thêm chiều sâu hương vị và khiến món lẩu trở nên trọn vẹn hơn.Khi ăn kèm với rau nhúng, thì là, cần nước hoặc bún tươi, nồi lẩu cá lăng nấu măng chua không chỉ mang đến bữa ăn ấm cúng mà còn đem lại cảm giác thư thái, kích thích vị giác và phù hợp cho mọi buổi họp mặt gia đình hay bạn bè.",610,lau|rau|hai_san|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_8.xlsx,3,feast,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0009,Lẩu gà ác tiềm thuốc bắc,lau ga ac tiem thuoc bac,mon-lau,Món lẩu,450000,premium,https://comnieuvietnam.vn/products/lau-ga-ac-tiem-thuoc-bac,https://cdn.hstatic.net/products/200001057701/mon-an-com-nieu__4__1__cbf9ed5facea413a92b4e9912a63dccb_grande.jpg,"Lẩu gà ác tiềm thuốc bắc là một trong những món ăn bổ dưỡng và tinh tế bậc nhất trong ẩm thực Việt, kết hợp hoàn hảo giữa gà ác – loại gà nổi tiếng với giá trị dinh dưỡng cao – và các vị thuốc bắc thanh lành, giàu năng lượng. Gà ác có thịt săn chắc, thơm ngọt tự nhiên, màu da đặc trưng và hầu như không có mỡ, khi được tiềm cùng các vị thuốc bắc như kỷ tử, táo đỏ, hoài sơn, đảng sâm, nấm đông cô… sẽ tạo nên một nồi lẩu đậm đà, thơm dịu và vô cùng bổ dưỡng.Nước lẩu được hầm lâu trên lửa nhỏ, giữ trọn vị ngọt thanh của gà, hòa quyện cùng mùi thơm nhẹ của thảo mộc, tạo thành một hương vị đặc trưng mà chỉ cần mở nắp nồi là đã cảm nhận được sự ấm áp lan tỏa. Khi thưởng thức, từng miếng thịt gà ác mềm nhưng vẫn giữ độ dai nhẹ, thấm đều hương thuốc bắc, mang đến cảm giác vừa lạ vừa quen, vừa sang trọng vừa đậm chất truyền thống.",610,lau|hai_san|thit|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_8.xlsx,3,feast,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0005,Lẩu gà lá giang,lau ga la giang,mon-lau,Món lẩu,390000,premium,https://comnieuvietnam.vn/products/lau-ga-la-giang,https://cdn.hstatic.net/products/200001057701/mon-an-com-nieu__2__3__44adbe6d6fe746858e131f41b027fcf5_master.jpg,"Lẩu Gà Lá Giang mang hương vị chua thanh đặc trưng từ lá giang tươi hòa cùng vị ngọt tự nhiên của thịt gà săn chắc. Nước lẩu nóng hổi, dậy mùi thơm nhẹ, khi thưởng thức sẽ cảm nhận ngay vị chua dịu, thanh mát nhưng vẫn đậm đà, kích thích vị giác. Ăn kèm rau sống, bún hoặc mì, nồi lẩu mang đến trải nghiệm tròn vị – vừa ấm bụng, vừa đậm chất ẩm thực miền Tây.",610,lau|rau|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_8.xlsx,3,feast,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0004,Lẩu riêu cua bắp bò,lau rieu cua bap bo,mon-lau,Món lẩu,350000,premium,https://comnieuvietnam.vn/products/lau-rieu-cua-bap-bo,https://cdn.hstatic.net/products/200001057701/lau-rieu-cua-bap-bo_cdd9f6e464fa4af0a399261ba4dcffb2_1024x1024.jpg,"Lẩu Riêu Cua Bắp Bò mang trọn hương vị truyền thống của ẩm thực Việt, với phần nước dùng được nấu từ cua đồng tươi xay nhuyễn, cho ra lớp riêu vàng óng, thơm lừng và ngọt tự nhiên. Kết hợp cùng bắp bò thái mỏng, khi nhúng vào nồi lẩu đang sôi sẽ mềm – giòn vừa phải, thấm đều vị nước dùng đậm đà.Nồi lẩu còn được điểm xuyết bởi sắc đỏ của cà chua, vị chua thanh từ giấm bỗng và mùi thơm của hành phi, tạo nên tổng thể hương vị hài hòa, dễ ăn và không hề ngán. Ăn kèm với rau muống, rau sống, đậu hũ non và bún tươi, món lẩu trở nên tròn vị và hấp dẫn hơn bao giờ hết.",610,lau|rau|hai_san|thit|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_8.xlsx,3,feast,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,au ha lan luoc xao toi xao bo,mon-rau,Món rau,89000,affordable,https://comnieuvietnam.vn/products/dau-ha-lan-luoc-xao-toi-xao-bo,https://cdn.hstatic.net/products/200001057701/dau-ha-lan-xao-bo_c193f34280fe48ee869ee0838a1c9dc6_1024x1024.jpg,"Đậu hà lan luộc / xào tỏi / xào bò là món ăn quen thuộc nhưng luôn mang đến hương vị tươi ngon và bổ dưỡng trong bữa cơm Việt. Đậu hà lan tươi, giòn ngọt tự nhiên, được lựa chọn kỹ lưỡng, giữ nguyên màu xanh tươi mát và vị thanh dịu sau khi chế biến, mang lại trải nghiệm ẩm thực nhẹ nhàng nhưng cực kỳ hấp dẫn.Luộc đậu hà lan được chần vừa tới, giữ độ giòn, vị ngọt tự nhiên, thích hợp dùng kèm nước mắm chấm hoặc ăn kèm các món chính khác. Khi xào tỏi, đậu hà lan giòn ngọt hòa cùng tỏi phi thơm nức, tạo nên món ăn thanh đạm nhưng đầy hương vị, vừa dễ ăn, vừa đưa cơm. Còn khi xào cùng thịt bò, từng miếng bò mềm ngọt, thấm đều gia vị hòa quyện cùng đậu hà lan giòn tươi, tạo nên sự cân bằng tuyệt vời giữa vị béo, ngọt của thịt và vị thanh mát, thơm nhẹ của rau, mang đến món ăn đậm đà nhưng vẫn giữ được nét tươi ngon tự nhiên.",520,rau|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_5.xlsx,2,fresh,C3 - Cụm 3: Món thanh mát (rau/canh)
D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,au que xao toi xao bo xao long ga,mon-rau,Món rau,89000,affordable,https://comnieuvietnam.vn/products/dau-que-xao-toi-xao-bo-xao-long-ga,https://cdn.hstatic.net/products/200001057701/dau-que-xao_d3def480e804407e8bc9a5fdd6e38286_1024x1024.jpg,"Đậu que xào tỏi / xào bò / xào lòng gà là món ăn quen thuộc nhưng luôn hấp dẫn trong ẩm thực Việt nhờ sự kết hợp hài hòa giữa rau tươi xanh giòn sần sật và các nguyên liệu giàu dinh dưỡng. Đậu que tươi được chọn lựa kỹ lưỡng, giữ nguyên độ giòn, vị ngọt tự nhiên, khi kết hợp với tỏi phi thơm nức, thịt bò mềm ngọt hoặc lòng gà béo ngậy tạo nên món ăn vừa thanh mát, vừa đậm đà, làm bữa cơm thêm trọn vị.Xào tỏi, đậu que được xào nhanh cùng tỏi phi, giữ nguyên độ giòn, vị ngọt và hương thơm tự nhiên của rau, mang đến món ăn thanh đạm, dễ ăn. Khi xào cùng bò, từng miếng thịt bò mềm, mọng nước, hòa quyện cùng đậu que giòn tươi, thấm đều gia vị như tỏi, hành, nước mắm, tiêu, tạo nên sự cân bằng hoàn hảo giữa vị ngọt, béo và thanh mát. Còn với xào lòng gà, lòng gà mềm béo, thấm đậm gia vị hòa cùng đậu que giòn sần sật, tạo nên hương vị dân dã nhưng cực kỳ đưa cơm.",520,rau|thit|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_5.xlsx,2,fresh,C3 - Cụm 3: Món thanh mát (rau/canh)
D0075,Cải thìa sốt dầu hào,cai thia sot dau hao,mon-rau,Món rau,89000,affordable,https://comnieuvietnam.vn/products/cai-thia-sot-dau-hao,https://cdn.hstatic.net/products/200001057701/cai-thia-sot-dau-hao_7db415f76ad7417882192fdc9737ef9d_1024x1024.jpg,"Cải thìa sốt dầu hào là món ăn thanh đạm nhưng đầy hương vị, được ưa chuộng trong bữa cơm gia đình và các bữa ăn lành mạnh. Cải thìa tươi xanh, giòn mướt, giữ nguyên màu sắc bắt mắt và độ ngọt tự nhiên, kết hợp cùng nước sốt dầu hào đậm đà, tạo nên món ăn vừa thanh mát, vừa thơm ngon, khiến bất cứ ai cũng khó cưỡng.Món ăn được chế biến tinh tế: cải thìa được sơ chế kỹ, xào nhanh trên lửa lớn để giữ độ giòn và vị ngọt tự nhiên, sau đó hòa quyện cùng sốt dầu hào sánh mịn, thơm nồng, thấm đều vào từng lá cải. Gia vị được nêm nếm vừa đủ, kết hợp với dầu hào tạo nên vị ngọt nhẹ, thơm và bóng đẹp, tăng thêm sức hấp dẫn mà vẫn giữ được nét thanh tao vốn có của rau.",520,rau|chien_xao|thanh_dam|do_uong_them,0,comnieuvietnam-vn-2026-06-04.xlsx|comnieuvietnam-vn-2026-06-04_5.xlsx,2,fresh,C3 - Cụm 3: Món thanh mát (rau/canh)
